categoryId,likeRatio,likes_log,views_log,dislikes_log,comment_log,days_lapse,durationHr,durationMin,durationSec,titleLength,tagCount
24,0.9752094741703503,11.693186567151427,14.435900469145277,7.315218389752975,9.071423072789514,1440.0,0,8,45,44,6
26,0.9811489164197222,10.230810922760002,13.13448955720217,5.575949103146316,7.4133673356952405,1440.0,0,18,8,54,0
17,0.6310451271497869,9.314339961994667,14.45529335353998,7.828038032125829,6.862757913051401,1440.0,0,5,28,89,22
17,0.9287647504601061,9.094705028377259,13.56991048589186,5.796057750765372,8.182559264068665,1440.0,0,11,36,47,31
24,0.9735267836859561,11.084524325579006,14.95870193443035,6.773080375655535,8.164794804244766,1440.0,0,6,41,18,36
25,0.8505145522314732,11.858265409845085,16.366760739502606,9.342245442856122,11.661776411702583,4320.0,1,59,15,66,12
28,0.9306080384747509,11.629819216441728,14.875872196149466,8.303999970955196,9.921720320797188,2880.0,0,27,7,42,33
24,0.9858598881474642,13.946384422487027,16.445049949659637,9.001592700945706,10.934552353218534,2880.0,0,14,11,41,0
24,0.9818208659341586,11.450752144538939,13.819137970939616,6.759255270663693,8.510168576479273,2880.0,0,0,0,72,20
26,0.9794434092684979,9.709052927858371,12.445380842152506,5.14166355650266,6.890609120147166,1440.0,0,10,52,47,8
17,0.7077574047954867,8.01532730902172,13.415270276645606,6.249975242259483,6.659293919683638,2880.0,0,20,59,96,6
24,0.990974098204354,11.045255111518165,13.121605089977074,5.648974238161206,8.74528448245438,2880.0,0,24,42,48,25
10,0.9672602321415863,14.84713474995512,17.38897004155785,10.751328122772554,12.284407742219447,4320.0,0,2,58,42,22
10,0.9747547547547547,12.192369180471681,14.84783595353847,7.8328075165248645,9.696524881825722,4320.0,0,4,26,62,33
24,0.9511659479316403,10.796816672772936,15.076055170777543,7.109062135687172,8.40290404501411,1440.0,0,3,56,21,45
22,0.9802605100435403,12.285299635981476,14.848196340466876,7.67693714581808,9.29302573859479,1440.0,0,10,36,42,42
26,0.9098098948416766,11.085199410373813,14.817596894743259,8.0323601479245,8.632484235750972,4320.0,0,9,31,48,0
23,0.9669647268535113,11.527991401642595,14.300211894783068,7.4413203897176174,9.119977931895791,4320.0,0,11,0,79,13
17,0.9049571375326128,9.232297539328226,13.055233768964154,6.234410725718371,8.104401307921613,1440.0,0,10,48,68,19
28,0.9198590541210152,11.375684342656722,14.84325106824772,8.19946419761216,9.102309627762478,4320.0,0,12,15,58,21
28,0.8992044798008977,11.579040867177088,14.742522412664037,8.642944396721798,9.03145291191651,4320.0,0,11,11,40,24
10,0.978359418663663,13.04319029150015,15.78811869426101,8.527737405291909,10.042814617757227,4320.0,0,3,6,83,0
19,0.9870150818614405,10.112004656988175,12.488612770800973,5.081404364984463,7.8119734296220225,1440.0,0,23,36,51,23
24,0.97809833758466,11.407075940878375,14.201130717880742,6.903747257584598,8.957768009971161,2880.0,0,19,12,39,16
24,0.9777594933552747,10.588123616077645,13.36729190359027,6.100318952020064,8.123261319121745,2880.0,0,17,38,65,9
24,0.9698838817305793,10.711546985327436,13.378814810874005,6.530877627725885,9.622118842140939,4320.0,0,5,33,59,0
23,0.9666426253155427,10.395772352596852,13.597925280784638,6.318968113746434,7.642044402873258,4320.0,0,19,30,42,28
10,0.9399697196757354,12.658958726925334,15.780434227534682,9.1833801903934,9.305195902988862,4320.0,0,3,49,49,23
1,0.9850384189851704,12.183642970563989,14.727418097671531,7.295735072749282,8.86120833720818,4320.0,0,1,1,25,29
10,0.9856029474280856,10.463988662743825,12.910935923791683,5.537334267018537,7.278628942320682,4320.0,0,3,44,73,28
20,0.9730407748201374,12.995515883393841,15.964723468023704,8.70251025718999,10.17709605525655,4320.0,0,8,24,39,0
26,0.9758471265184343,9.540147589478611,12.664639245584231,5.135798437050262,6.173786103901937,4320.0,0,8,22,89,20
10,0.9859487023730548,12.828534451699262,15.152288728921633,7.877397186353287,9.771840098470129,4320.0,0,2,54,39,24
10,0.958101800017225,12.557412382529245,15.344884612501174,8.71292443512011,9.628787514307517,5760.0,0,2,58,67,10
10,0.9616140901139997,12.915388407251703,15.061631517071097,8.981555940771887,10.332506413598027,4320.0,0,3,13,83,29
17,0.9552011931052284,11.129789202345128,14.753893451013242,7.3537223303996315,8.25608813381491,2880.0,0,5,0,80,26
10,0.9635621304273098,13.3865444520108,15.994551929366757,9.399637542506563,11.017300391903918,4320.0,0,3,33,42,21
17,0.9463478099250356,10.355072596257845,14.467578419232119,6.763884908562435,8.212839584676484,2880.0,0,17,17,36,0
27,-0.1619643716899374,9.071423072789514,15.318606584465336,9.3982297330736,7.7458682297922685,10080.0,0,1,27,55,5
22,0.9192895973067906,11.623947921546355,14.802278765421827,8.455104999102815,8.812992231969966,5760.0,0,15,8,39,38
10,0.9796305976650984,11.640535611567286,14.332238528559891,7.063903961472068,8.654691704601872,5760.0,0,2,59,47,22
28,0.8835932986712882,8.782783017393202,12.719689370546645,5.998936561946683,7.044905117129371,4320.0,0,20,55,49,22
28,0.8735667485667485,9.814710982145282,13.566969708327013,7.118826249062078,7.1049654482698426,4320.0,0,7,17,60,4
22,0.9760770941284497,13.54489665863999,15.888679216184915,9.130864170474386,10.5287305544822,7200.0,0,5,55,35,0
17,0.9429701664743695,8.68169016329764,12.765113982786108,5.153291594497779,6.913737350659685,4320.0,0,3,4,90,27
28,0.9547282664741673,9.849823027950436,13.277128725427238,6.0844994130751715,8.53895468319775,4320.0,0,8,52,58,21
10,0.9888047415212381,10.577961467830452,12.854907371997227,5.3981627015177525,7.396335293800808,4320.0,0,3,33,56,39
10,0.9808526393737438,9.83761480838542,12.522506155557389,5.198497031265826,7.323170717943469,2880.0,0,8,25,47,23
24,0.9816178101024435,11.400506765500495,13.522870883553262,6.720220155135295,8.682877107057168,4320.0,0,2,6,76,7
1,0.971900560610238,11.360065618325892,14.487172065701161,7.109062135687172,7.994969522697877,4320.0,0,8,23,48,33
10,0.9274267197932663,11.866809517993458,14.736277655945461,8.587465244401569,9.257796313132479,5760.0,0,3,29,43,10
28,0.9488524891100242,12.44820280501299,15.230446067400399,8.80792062205398,9.4053313318708,5760.0,0,10,28,43,27
20,0.9779974560953295,11.392338501981111,14.052916713061782,6.893656354602635,9.981836518947105,4320.0,0,10,0,58,33
22,0.9849772870888128,11.32951932022334,14.07099815533842,6.4457198193855785,8.604471199523298,5760.0,0,16,24,27,24
24,0.9740916271721959,11.224923341307521,14.550042454686949,6.891625897052253,8.704668113450987,5760.0,0,27,59,69,29
20,0.982271815446339,11.277873792581646,13.960892331638433,6.561030665896573,7.516433302915632,4320.0,0,6,7,81,6
17,0.8691767888848181,10.409159921061319,14.710680201754688,7.749753406274437,7.049254841255837,2880.0,2,54,32,77,48
23,0.9946281172205966,12.115513163271173,14.11581809278338,6.198478716492308,9.301825062098361,5760.0,0,3,9,49,0
24,0.9706072541296807,9.726810038127258,13.65981768957531,5.521460917862246,6.620073206530356,4320.0,0,6,2,97,33
10,0.919191450173736,12.421167895984787,15.526183246886823,9.253591413970497,10.21034705689017,7200.0,0,4,20,46,25
24,0.9635169817526179,12.71988380813653,15.263751255286484,8.734238184268579,9.972920327251465,4320.0,0,14,59,38,33
20,0.9760141763179545,10.348910281701418,13.106928875940303,5.937536205082426,7.8567067930958405,5760.0,0,13,49,42,33
17,0.978642671292281,9.811975152030021,12.62469416065453,5.2832037287379885,6.304448802421981,4320.0,0,18,13,55,16
20,0.9723095737246681,10.024775549743328,12.79050368661893,5.75890177387728,8.768885326134862,4320.0,0,0,0,39,4
22,0.895856798610706,12.260764408575733,15.139885631424468,9.359105145241294,9.448175472033382,5760.0,0,21,28,21,9
24,0.9814018773576629,10.43055063239178,12.77901072491523,5.762051382780177,7.349230824613334,4320.0,0,1,13,48,16
10,0.9506612932809535,13.75490774840995,16.511998573873782,10.077692928727824,11.992031293229756,5760.0,0,0,0,41,20
22,0.944745019416009,12.380593018732004,15.263098023298799,8.819665349340653,9.664087578702395,7200.0,0,11,48,41,38
10,0.9585596606829562,12.49635882435181,15.62771084949156,8.640648995343156,9.382695764458287,7200.0,0,4,54,90,30
23,0.9851838431419915,12.19212583939755,14.430831863527072,7.294377299288821,9.714383043445341,7200.0,0,33,16,26,9
26,0.9757986006860095,11.595251717216259,14.38567451781226,7.1929342212158,9.46923709299621,5760.0,0,14,31,43,32
1,0.9450276004083822,12.546120624415476,15.887583770054908,8.979920411691197,10.527498994261212,7200.0,0,2,3,50,27
24,0.6058427479173799,8.85879510585745,13.586137644398724,7.454141078146678,7.796880342783522,5760.0,0,3,29,65,30
10,0.9777868489981971,10.970626373827352,13.537267794727233,6.481577129276431,8.146129510025405,5760.0,0,2,36,55,22
10,0.9876044805822483,9.768698226187489,12.944769029730415,4.6913478822291435,6.946975992135418,4320.0,0,4,7,41,31
10,0.9836869495596477,9.894497260697996,12.888661785618861,5.093750200806762,6.959398512133975,4320.0,0,4,19,35,0
10,0.9866427398466201,11.67290767972603,14.332463968436985,6.670766320845874,8.506334448081361,7200.0,0,3,45,32,29
10,0.9395935265336846,9.933725735596738,13.93738476889415,6.464588303689961,7.537962659768208,7200.0,0,3,18,48,31
10,0.9108657173803926,10.495874729944925,14.340262163556066,7.430707082545968,8.438149984075784,5760.0,0,3,19,37,9
25,0.9201518850013561,10.879875708458863,14.26998612343586,7.699842407396986,8.904901577935142,5760.0,0,9,40,53,30
24,0.9265353331840908,10.851955016105505,13.61164376040487,7.585281078639126,8.431853144249223,5760.0,0,15,51,65,32
17,0.9578291162449578,10.780018225836406,14.163940303484903,6.942156705699469,8.225770799348734,5760.0,0,11,55,29,0
10,0.9664879667664601,11.347272216859043,14.055726739010256,7.275172319452771,7.76046702921342,4320.0,0,4,6,84,11
28,0.8833456973293768,9.225721474014485,13.187585414891368,6.444131256700441,6.882437470997847,5760.0,0,12,50,47,30
24,0.969386585132811,10.849900034962806,14.01796311950518,6.68586094706836,8.357024439263416,5760.0,0,8,52,43,14
24,0.9760105983028393,10.225353636767979,12.90144734333047,5.814130531825066,7.803843303538772,7200.0,0,19,5,12,17
20,0.9155015155595142,11.840155120224509,15.016752236158187,8.71915396346254,9.800845560564248,7200.0,0,1,5,61,21
10,0.9415377541301277,10.987223061973808,13.692758572499026,7.484368643286131,7.728855823852543,7200.0,0,3,44,46,33
22,0.954622519198165,9.88323382350886,13.434900000553311,6.12029741895095,7.569927655242652,7200.0,0,14,27,87,21
24,0.9816809260191243,10.580911772630838,13.239266025633405,5.8971538676367405,7.6236419465115715,7200.0,0,2,58,62,9
24,0.9866536766235977,12.255019940211103,14.36865574233845,7.252053951852814,9.444542550647126,5760.0,0,5,23,80,12
2,0.8911586338972232,10.632846115058646,15.340670590363136,7.77779262633883,8.817297783866575,7200.0,0,5,39,52,0
24,0.981231084643171,11.997509777530992,14.65148367771546,7.338238150065589,8.07402621612406,5760.0,0,7,36,76,40
10,0.9869670186857133,12.837639591571275,14.89871576475661,7.810758116529357,10.563904908473155,8640.0,0,2,10,17,2
10,0.9857298300066,10.927035001141991,12.716930268784175,5.991464547107982,8.287528423111763,5760.0,0,2,57,48,6
26,0.9421486488309656,11.184101902520503,14.565684365902936,7.670428522190693,9.163248764442333,7200.0,0,13,19,55,21
10,0.9877470758286784,11.750847277862164,13.72126471155616,6.661854740545311,9.000236434169777,7200.0,0,2,18,55,15
17,0.9625178375974456,13.027010396684057,16.374542751180194,9.068892008391808,9.99465279028822,10080.0,0,25,49,29,46
10,0.13370805654913984,10.5950334517291,14.722066055850272,10.32600641521012,9.203416456903359,7200.0,0,2,48,52,23
24,0.9551999223288403,13.3115728247889,15.97830321311818,9.535534968687735,10.452735493899395,8640.0,0,13,36,66,38
17,0.9707718696397941,9.572341108670264,13.45248549462674,5.3612921657094255,7.846589975291186,7200.0,0,9,15,86,28
1,0.9905737333454183,11.788828435385714,13.946868590551919,6.436150368369428,9.872564319882619,7200.0,0,4,25,100,31
17,0.8958027363376362,9.414341877762027,14.116744882397427,6.513230110912307,7.599901959208498,8640.0,0,10,52,75,3
28,0.9493092485830117,12.901736656214393,16.178244112369555,9.252249775053393,10.472374515715389,8640.0,0,11,28,45,13
23,0.9921734399196417,10.770567031595471,12.950024626183758,5.231108616854587,8.70549681988774,7200.0,0,15,32,37,10
26,0.9856302314486867,11.137155072197103,13.425850391160825,6.208590026096629,9.69412362463029,7200.0,0,13,58,55,40
20,0.8834782608695653,8.933400396056303,12.130378801160973,6.150602768446279,7.236339342754344,5760.0,0,6,37,51,24
23,0.9364127611879095,11.573550086786664,14.306681691461254,8.157370441186774,8.433159195806228,7200.0,0,5,20,39,14
28,0.9463498285154336,9.673445259530762,13.567700268724941,6.082218910376446,7.325148957955575,7200.0,0,15,59,42,25
2,0.9736888265216629,9.328301169609748,12.698180173682836,5.0106352940962555,6.672032945461067,7200.0,0,31,52,82,21
29,0.9724693372637785,10.531322579448695,12.899134822477414,6.259581464064923,7.880048200971577,7200.0,0,5,50,9,21
10,0.9661760288374888,10.395955704265866,13.304566593863008,6.333279628139691,7.705262474866325,8640.0,0,2,44,38,22
22,0.9957630782533506,10.04676504723975,12.38472079695782,3.8918202981106265,6.8690144506657065,5760.0,0,2,28,47,0
10,0.9194102625315594,11.795552281118376,15.373823161900404,8.62515033292133,8.994668835500674,10080.0,0,3,15,77,23
22,0.9234719049794426,11.564207759297279,14.95372361576037,8.339978571990427,9.203013596589722,8640.0,0,17,12,30,0
28,0.9414758269720102,7.330405211844402,11.60549553045149,3.828641396489095,4.736198448394496,25920.0,0,0,0,36,10
2,0.9473367180104982,10.027031738627583,13.477954534257949,6.416732282512326,8.274357006756292,7200.0,0,18,40,70,10
24,0.9939575606378236,12.255838524011732,14.496881672029563,6.456769655572163,8.801017833540714,7200.0,0,22,4,41,18
28,0.961478857648882,9.089302043599126,12.328148675308846,5.159055299214529,6.9650803456014065,5760.0,0,9,29,54,18
10,0.9842200711274406,12.034667289620378,14.351409014710628,7.200424892944957,8.878358040627822,7200.0,0,3,39,63,20
10,0.9864544003736717,10.147100175689678,13.03283684004903,5.159055299214529,7.8547691834991324,7200.0,0,0,0,55,25
27,0.9497992782125624,10.0875575798642,13.254753869449225,6.428105272684596,7.266128779556451,7200.0,0,15,49,56,10
24,0.9669446950857193,10.707460288184958,14.39564020480454,6.621405651764134,7.280008252884188,5760.0,0,2,44,97,27
2,0.9750279825543248,10.842928244308982,13.810760293300858,6.472346294500901,9.046644279305394,7200.0,0,19,28,20,26
28,0.8983861326957562,7.370230641807081,11.834588585937734,4.442651256490317,5.739792912179234,7200.0,0,6,50,35,13
24,0.9808996973176077,10.544235564296866,13.705121866636519,5.902633333401366,6.942156705699469,8640.0,0,11,11,41,23
20,0.9681805033265838,11.267612988884956,14.366649951126007,7.142827401161621,9.071882578828616,8640.0,0,1,24,47,23
20,0.8957447740917657,11.368107763757282,14.121195845623266,8.467582690862903,9.719684899460376,8640.0,0,1,30,48,35
2,0.91207774178621,8.731981938347694,12.82603873194454,5.652489180268651,7.355641102974253,7200.0,0,3,4,54,9
20,0.9632400275255832,10.69695506835746,13.775154080074337,6.71901315438526,8.698681067461614,8640.0,0,2,12,47,20
17,0.9211003627569528,8.756997183623554,13.424736505891055,5.564520407322694,7.690743163541872,7200.0,0,11,27,73,3
10,0.9389525259882142,10.284796570766533,13.879376978292688,6.826545223556594,7.476472381163905,10080.0,0,3,14,83,15
24,0.9925169143055406,12.266617264146438,14.651681312513004,6.682108597449809,8.5956346177228,8640.0,0,22,51,41,18
10,0.9753136617100372,10.434321664760377,12.889714796075815,6.052089168924417,7.635303886259415,8640.0,0,5,39,31,12
26,0.9581090050888709,9.49363784611014,12.51442094285861,5.648974238161206,6.56244409369372,8640.0,0,5,34,64,28
22,0.9903926612328385,10.376985071036119,13.060921922070213,5.043425116919247,7.8168199657645525,7200.0,0,12,32,28,27
10,0.9744404908897042,14.156537406575168,16.491260476399155,9.809506489065233,11.519980519443905,8640.0,0,3,53,34,12
10,0.9908870753463656,13.393342732869382,15.352986194590894,8.006700845440367,11.432398473383499,8640.0,0,3,15,31,7
10,0.9528848381864524,11.054217795466345,13.930593952867538,7.329749689041512,8.287528423111763,10080.0,0,3,8,40,22
23,0.9902656017562357,11.833587664716601,13.799069135484883,6.513230110912307,9.01627006814768,8640.0,0,4,19,25,12
17,0.9412989175686928,9.140561477368266,13.668876556990671,5.641907070938114,7.486613313139955,8640.0,0,12,42,59,3
22,0.9549086306463096,10.808191415158364,13.805350115039111,7.038783541388542,8.035278911144667,8640.0,0,10,10,61,18
10,0.9810461721185728,10.597409432938644,13.678291230402706,5.948034989180646,7.59890045687141,8640.0,0,3,46,55,23
22,0.9510979066352491,12.339449026140954,15.179748453802246,8.653121708640482,9.41311793733752,10080.0,0,5,37,50,0
10,0.9786604150699547,11.094876511351247,14.052351076083863,6.565264970035361,8.113726085970747,8640.0,0,4,0,58,25
24,0.9741956190323358,11.026971299589365,14.36276338127054,6.6895992691789665,8.384804003370492,8640.0,0,1,0,40,20
2,0.9482564937297967,11.350182981074266,15.432168741393443,7.721791776817535,9.467228129254554,10080.0,0,2,5,76,28
28,0.9497649972203972,10.56048928645972,13.927593825202907,6.901737206656574,7.902487437162855,8640.0,0,18,39,34,22
29,0.9758957654723127,11.152801723617731,12.837687448638178,6.7464121285733745,9.288319413292772,8640.0,0,12,26,65,31
28,0.8900500391462709,10.231423458135055,14.111483664605533,7.387090235656757,7.7702232041587855,8640.0,0,18,50,32,36
24,0.959056990028396,9.604609707323613,13.020461318827898,5.736572297479192,7.5443321080536885,8640.0,0,12,4,39,12
10,0.9412876770689105,11.196939935334811,14.007297179373928,7.6984827878809465,8.70317470904168,8640.0,0,4,5,20,14
24,0.9518744190849944,10.252382309155898,13.740712655555708,6.54965074223381,7.844240718141811,7200.0,0,14,16,41,6
28,0.8988826815642458,8.824383730256061,12.761054857872658,5.8916442118257715,6.398594934535208,8640.0,0,5,58,37,18
24,0.9905135670519222,13.136153850217537,15.280814092845482,7.789868559054706,9.832850472936688,8640.0,0,4,3,56,14
24,0.9800783952040582,9.974365313169566,14.058986792148815,5.375278407684165,7.140453043101158,7200.0,0,6,6,97,30
27,0.9533559533559534,10.128349626344303,13.082792683014759,6.393590753950631,7.568379267836522,8640.0,0,10,58,28,18
28,0.904940431558777,10.037362636092155,13.652917508072592,7.039660349862076,7.83399634170946,8640.0,0,18,15,27,19
26,0.9785954664429869,11.491620109142893,14.212451437851346,6.9650803456014065,8.323365694436081,10080.0,0,22,5,50,11
24,0.9564008038435433,11.205054290550551,13.95479934494081,7.401231264413015,8.443546651247939,7200.0,0,2,25,15,6
24,0.9178627255932926,8.817001443665859,15.547907951778658,5.666426688112432,6.398594934535208,8640.0,0,2,1,48,18
10,0.9905278076503977,11.847581768067462,13.700604629462916,6.499787040655854,8.994544758324512,8640.0,0,2,24,43,0
28,0.9578622816032888,12.157407473548894,15.098018164414631,8.318742252692399,9.932172186396038,8640.0,0,11,57,39,18
24,0.9783209641179275,12.579551607780482,15.19183311550046,8.065893546964274,8.685922794690725,5760.0,0,3,28,76,21
22,0.9938513908834636,11.44802421138653,13.086721691883918,5.666426688112432,8.012018239159062,8640.0,0,28,47,15,0
24,0.992876843094193,12.706405411301757,14.873829531780846,7.072421900537371,9.30446803470088,10080.0,0,21,41,58,18
24,0.9563528270812173,12.046244211049578,15.17515956363188,8.24354550792826,9.2621735206162,11520.0,0,4,56,56,19
23,0.8936072535292092,9.711055051991444,13.534242538094192,6.831953565565855,7.681099001536359,10080.0,0,3,12,93,29
20,0.9616609505144537,9.681281062043258,12.530475915716831,5.746203190540153,7.768533300926033,8640.0,0,1,27,52,18
22,0.9302317651204292,11.349323596364334,14.440702185978752,8.029107054619736,8.37309184744198,11520.0,0,8,37,54,18
24,0.968019991015274,11.850725391249902,14.586069603949731,7.731053144007127,9.165761328578215,11520.0,0,10,3,22,0
24,0.9816389749366375,9.775199532234597,13.771433270723346,5.093750200806762,6.502790045915623,7200.0,0,4,49,97,31
23,0.9948352921701705,12.392618600310565,14.381182257509344,6.436150368369428,9.361085258668608,10080.0,0,3,1,37,0
17,0.9822142861019598,12.808257928787958,15.446556721476313,8.094683648698815,10.115529710779164,1440.0,0,10,47,21,44
25,0.4221120018455505,10.112856670428497,14.337433379432639,9.212338374638856,9.93870989824589,1440.0,0,20,47,62,10
10,0.9878939705457377,14.585608594423293,16.529238543233934,9.484481173861296,12.362003169066917,1440.0,0,3,30,38,33
22,0.9910665649852926,11.317421399459436,13.872498457267445,5.910796644040527,7.554334823725748,1440.0,0,8,36,69,36
25,0.9478015216530589,11.418746644937018,14.421055823564998,7.79934339821592,9.386308454797962,0.0,0,16,9,67,26
25,0.4459451822548743,10.14980060587698,14.112910756093866,9.190545744648004,9.715650815054063,1440.0,0,20,21,49,8
23,0.9864595731642646,12.72822389162608,14.41310452919061,7.739794458408701,10.545051923118718,1440.0,0,2,41,11,45
20,0.976559015662303,11.922920298364788,14.54674848658426,7.488293515159428,9.716796463224231,1440.0,0,4,13,52,25
25,0.5390062606982906,10.398701952787901,14.779635568723627,9.193194213141211,10.24085224794036,1440.0,0,1,52,71,10
10,0.9873516066877991,12.16445345833626,14.312943296079204,7.107425474110705,9.51384657977485,1440.0,0,3,0,61,11
10,0.97488476070913,14.633892937705642,16.904029648500615,10.269102416044332,13.411571784414642,1440.0,0,3,41,25,22
1,0.9797557889601975,11.08114204854419,13.57930582962852,6.498282149476434,8.21932609390609,1440.0,0,5,20,23,0
10,0.981127300462153,14.349983760658244,15.983617639002489,9.696278864234223,12.199667174231656,1440.0,0,5,4,51,21
24,0.974537480928123,11.681942237685105,13.659634223384284,7.3310603052186325,8.469682208745185,2880.0,0,9,48,34,18
10,0.9852927788642949,13.357304265676577,15.300410798463249,8.452121194672523,10.86111214790326,2880.0,0,0,0,45,0
24,0.766986959505834,8.546557800046141,12.983386326920924,6.520621127558696,7.426549072397305,1440.0,0,1,46,81,28
28,0.9464910673826901,12.215488179939866,15.374003536378936,8.62155320674048,9.706316282491837,2880.0,0,18,18,32,11
1,0.9842162860545054,12.23462122893459,14.657012655317397,7.400620577371135,9.791717651693117,2880.0,0,2,36,24,5
10,0.9868686198786852,12.179379533274012,14.562429758332094,7.160069207596127,9.423999084079178,1440.0,0,3,16,41,29
2,0.9732477491061043,10.732148534449308,13.510032403756668,6.431331081933479,8.485496104672983,1440.0,0,34,49,81,6
20,0.9020450028848003,9.604744532724922,12.567847065013606,6.638567789166521,7.418780882750794,1440.0,0,1,20,62,15
24,0.9904775354570581,12.192602326782183,14.078139402811905,6.8501261661455,8.712430973476739,1440.0,0,5,43,100,53
20,0.8884177545691906,10.71894085748004,13.669321103317635,7.890208213109961,8.393442383980062,1440.0,0,14,41,64,34
24,0.9851473332376403,14.006230912573256,16.539046565946364,9.110961927995904,10.979598575857723,4320.0,0,14,11,41,0
17,0.9574999732124679,13.031823601110434,16.692444261631508,9.201904893155081,10.81971828261021,4320.0,0,5,31,50,28
24,0.7449005872051098,11.816741679340565,15.928895812930978,9.893942139692596,9.72507833256209,2880.0,0,11,28,28,43
10,0.9906861747285536,12.208484734104127,13.924214278878353,6.843749949006225,9.557187177595935,1440.0,0,3,8,45,14
24,0.9692334739803095,9.32375833901174,12.314743177036336,5.1647859739235145,6.523562306149512,1440.0,0,1,46,65,11
17,0.9610047846889952,9.011523512653032,12.695275165938533,5.093750200806762,7.6093665379542115,1440.0,0,28,23,94,34
10,0.9082315408579473,12.090919897632046,13.820990515532058,9.056256356593467,10.436583344947847,1440.0,0,3,17,41,33
29,0.9822093386762156,10.459496844877439,13.157033367089216,5.746203190540153,7.931644021454311,2880.0,0,0,0,27,6
24,0.9914259467183831,9.878682433617158,11.872674678495935,4.430816798843313,7.6093665379542115,1440.0,0,1,33,24,19
17,0.9223039655481787,9.279213236262558,14.06252140577945,6.07073772800249,6.063785208687608,1440.0,2,0,0,41,7
17,0.8480861956068814,9.650078074026442,14.357179401472827,7.151485463904735,8.284251797621916,4320.0,0,7,6,66,19
10,0.9650840639113439,10.854720627607847,13.834885642896849,6.824373670043086,8.323365694436081,2880.0,0,2,23,25,0
17,0.9753390875462392,8.988446040062405,12.617513198388693,4.605170185988092,6.900730664045173,1440.0,0,9,38,61,30
24,0.971925820256776,11.549006639541176,13.689743232528786,7.297091005160418,8.827468112520654,2880.0,0,5,56,44,31
23,0.9704546317267908,11.955859753192868,14.951638260435043,7.755767170102998,9.367258647047601,4320.0,0,8,33,33,24
10,0.8337095560571859,9.877964595305043,12.568275283578723,7.477604243197589,8.099857910737585,2880.0,0,20,29,25,26
24,0.9562198472259448,12.361181437649797,15.288896188715626,8.561592778712923,10.631422558581738,4320.0,0,9,8,69,0
17,0.9379291873008998,12.0437360523493,16.041721173759925,8.602636673233706,9.124128675157117,4320.0,0,2,44,90,24
2,0.9640462380188407,10.080461503003487,13.360984924142288,6.07993319509559,7.461640392208575,2880.0,0,19,7,74,25
24,0.9776335569977633,10.202406256913896,13.200973058785982,5.720311776607412,7.57198844937744,2880.0,0,27,18,77,23
23,0.974941188503631,10.561473768002484,12.908511524250802,6.194405391104672,7.838737559599282,2880.0,0,4,28,44,18
26,0.979315831344471,10.384183811320607,13.413536349569275,5.823045895483019,7.537430036586509,2880.0,0,18,8,54,0
24,0.9745900764716343,11.840710073193875,14.64398245967348,7.487733761436444,9.169830828637973,2880.0,0,8,45,44,6
27,0.9822562334440567,10.760962026517749,13.02028413912957,6.045005314036012,7.791109510610028,1440.0,0,5,23,49,4
26,0.9860913397586988,10.658505636804035,13.223002967006057,5.697093486505405,8.223358899479258,2880.0,0,22,14,53,23
1,0.9764466793465517,11.236618450539952,13.798201618841636,6.806829360392176,8.146998697389993,2880.0,0,11,14,34,19
26,0.9266656264627867,8.728102205062104,11.903087408002927,5.459585514144159,6.416732282512326,1440.0,0,10,4,53,18
28,0.9301105210727368,11.72019976311976,15.002053439902138,8.40178233990491,9.99820664859396,4320.0,0,27,7,42,33
17,0.6297409474738801,9.340227632810604,14.49429762385089,7.8582541821860294,6.901737206656574,2880.0,0,5,28,89,22
28,0.987239165329053,10.117025113705102,12.763239723535374,5.0689042022202315,7.687538766201629,2880.0,0,29,25,30,8
23,0.9421194495673145,8.83127373772255,11.854157782978103,5.318119993844216,7.243512974665482,1440.0,0,3,55,38,15
25,0.8498110447397293,11.878630514504515,16.39602348008052,9.36768594269996,11.68878451803097,5760.0,1,59,15,66,12
17,0.9711584681941996,10.516129418436423,14.146623458967584,6.29156913955832,8.993551586299981,4320.0,0,21,23,98,33
24,0.984220459479786,11.848182678034897,14.272127483785969,7.013915474810528,8.734560089952993,4320.0,0,0,0,72,20
1,0.9518900343642611,9.99277966001489,13.258461223866988,6.289715570908998,8.361941906144946,2880.0,0,2,27,50,24
26,0.977867092440676,9.796013694230895,12.622302933929662,5.303304908059076,6.99117688712121,2880.0,0,10,52,47,8
24,0.4800205796604356,9.756146964637418,12.680410617924714,8.710124927322207,8.326516830239528,1440.0,0,10,22,56,31
24,0.9899792573548746,11.128952732200162,13.288072712142629,5.8377304471659395,8.817742129574842,4320.0,0,24,42,48,25
17,0.7094418362023995,8.094683648698815,13.520897857430866,6.322565239927284,6.726233402358747,4320.0,0,20,59,96,6
17,0.9353806781829814,8.707813551024888,13.737938129969283,5.308267697401205,5.147494476813453,2880.0,0,58,15,46,7
10,0.9657967484739423,14.892128058306016,17.49636766896168,10.840795859632752,12.309869439211818,5760.0,0,2,58,42,22
10,0.9753548013375813,12.32414897150608,15.04540400103552,7.940227765145702,9.757536497051824,5760.0,0,4,26,62,33
24,0.9504378806226855,10.925344778853022,15.260188443280978,7.252762418053187,8.51057131510735,2880.0,0,3,56,21,45
22,0.9762168842692357,12.426997737883006,15.08803861803736,8.007034012193408,9.395408154438163,2880.0,0,10,36,42,42
